userId,uploadDate,uploadTimeMs,eventDate,eventTimestamp,sessionId,testType,testSessionId,subjectCode,subjectSessionId,sectionCode,sectionName,sectionSessionId,problemIndex,isPracticeProblem,answer,soundPlayCount,userResponse,responseTime,correct,className,activeStatus,schoolName,userRegdate,user_className
a77ae700-00cd-11ef-b4a7-8bf65b860c98,2024-06-11,1718083230282,2024-04-30,2024-04-30 11:17:42,2024-04-30 11:17:11,endline,2024-04-25 10:00:46,M,1714039247271,M1,Counting,1714039247285,2,true,2,0,ProTimeout,14,false,,False,143-MS-KHI-MLR,2024-04-22 17:27:54,
ee5d5d00-fa92-11ef-8122-83b9631528e7,2025-06-11,1749633246192,2025-04-30,2025-04-30 09:23:05,2025-04-30 09:22:17,endline,2025-04-30 09:22:37,M,1746004955276,M1,Counting,1746004955288,2,true,2,0,2,9,true,Shift 2,True,130-MS-KHI-MLR,2025-03-06 13:57:24,Shift 2
080c6d50-8c4c-11ef-951d-bf41e7ed5ee6,2024-12-14,1734164208330,2024-12-10,2024-12-10 05:19:56,2024-12-10 05:19:28,endline,2024-12-09 08:35:02,M,1733733301120,M1,Counting,1733733301127,2,true,2,1,ProTimeout,14,false,Shift 3,True,175-MS-KHI-KRG,2024-10-17 05:52:45,Shift 3
bccfdc40-4bca-11ee-b0c3-1b47c5987d9e,2023-10-21,1697870171217,2023-10-04,2023-10-04 10:28:00,2023-10-04 10:22:53,baseline,2023-10-04 10:27:12,M,1696415233914,M1,Counting,1696415233924,2,true,2,0,ProTimeout,14,false,Shift 4,False,102-MS-KHI-MLR,2023-09-05 09:01:01,
4b7e0910-681f-11ee-9e13-ef9f3abe81ad,2024-09-26,1727320714729,2024-09-24,2024-09-24 05:21:58,2024-09-24 05:19:26,endline,2024-09-24 05:21:10,M,1727155253958,M1,Counting,1727155253962,2,true,2,0,8,13,false,Shift 3,True,109-MS-KHI-MLR,2023-10-11 10:16:51,Shift 3
a77ae700-00cd-11ef-b4a7-8bf65b860c98,2024-06-11,1718083230282,2024-04-30,2024-04-30 11:17:42,2024-04-30 11:17:11,endline,2024-04-25 10:00:46,M,1714039247271,M1,Counting,1714039247285,2,true,2,0,ProTimeout,14,false,,False,143-MS-KHI-MLR,2024-04-22 17:27:54,
ee5d5d00-fa92-11ef-8122-83b9631528e7,2025-06-11,1749633246192,2025-04-30,2025-04-30 09:23:05,2025-04-30 09:22:17,endline,2025-04-30 09:22:37,M,1746004955276,M1,Counting,1746004955288,2,true,2,0,2,9,true,Shift 2,True,130-MS-KHI-MLR,2025-03-06 13:57:24,Shift 2
080c6d50-8c4c-11ef-951d-bf41e7ed5ee6,2024-12-14,1734164208330,2024-12-10,2024-12-10 05:19:56,2024-12-10 05:19:28,endline,2024-12-09 08:35:02,M,1733733301120,M1,Counting,1733733301127,2,true,2,1,ProTimeout,14,false,Shift 3,True,175-MS-KHI-KRG,2024-10-17 05:52:45,Shift 3
bccfdc40-4bca-11ee-b0c3-1b47c5987d9e,2023-10-21,1697870171217,2023-10-04,2023-10-04 10:28:00,2023-10-04 10:22:53,baseline,2023-10-04 10:27:12,M,1696415233914,M1,Counting,1696415233924,2,true,2,0,ProTimeout,14,false,Shift 4,False,102-MS-KHI-MLR,2023-09-05 09:01:01,
4b7e0910-681f-11ee-9e13-ef9f3abe81ad,2024-09-26,1727320714729,2024-09-24,2024-09-24 05:21:58,2024-09-24 05:19:26,endline,2024-09-24 05:21:10,M,1727155253958,M1,Counting,1727155253962,2,true,2,0,8,13,false,Shift 3,True,109-MS-KHI-MLR,2023-10-11 10:16:51,Shift 3
